http://purl.obolibrary.org/obo/DOID_931	http://purl.bioontology.org/ontology/MESH/D008989	0.64
http://purl.obolibrary.org/obo/DOID_4022	http://purl.bioontology.org/ontology/MESH/D014518	0.76
http://purl.obolibrary.org/obo/DOID_0050194	http://purl.bioontology.org/ontology/MESH/D006478	0.63
http://purl.obolibrary.org/obo/DOID_0050266	http://purl.bioontology.org/ontology/MESH/D058285	0.58
http://purl.obolibrary.org/obo/DOID_9192	http://purl.bioontology.org/ontology/MESH/D015154	0.61
http://purl.obolibrary.org/obo/DOID_5875	http://purl.bioontology.org/ontology/MESH/D012186	0.87
http://purl.obolibrary.org/obo/DOID_7849	http://purl.bioontology.org/ontology/MESH/D054740	0.63
http://purl.obolibrary.org/obo/DOID_14261	http://purl.bioontology.org/ontology/MESH/D005600	0.55
http://purl.obolibrary.org/obo/DOID_4621	http://purl.bioontology.org/ontology/MESH/D016142	0.66
http://purl.obolibrary.org/obo/DOID_3246	http://purl.bioontology.org/ontology/MESH/D018233	0.84
http://purl.obolibrary.org/obo/DOID_10310	http://purl.bioontology.org/ontology/MESH/D008587	0.71
http://purl.obolibrary.org/obo/DOID_3113	http://purl.bioontology.org/ontology/MESH/D002291	0.76
http://purl.obolibrary.org/obo/DOID_8504	http://purl.bioontology.org/ontology/MESH/D007169	0.59
http://purl.obolibrary.org/obo/DOID_1063	http://purl.bioontology.org/ontology/MESH/D009395	0.81
http://purl.obolibrary.org/obo/DOID_4330	http://purl.bioontology.org/ontology/MESH/D015616	0.7
http://purl.obolibrary.org/obo/DOID_14146	http://purl.bioontology.org/ontology/MESH/D053039	0.72
http://purl.obolibrary.org/obo/DOID_9784	http://purl.bioontology.org/ontology/MESH/D014235	0.65
http://purl.obolibrary.org/obo/DOID_8573	http://purl.bioontology.org/ontology/MESH/D017513	0.61
http://purl.obolibrary.org/obo/DOID_0080850	http://purl.bioontology.org/ontology/MESH/D010392	0.8
http://purl.obolibrary.org/obo/DOID_4974	http://purl.bioontology.org/ontology/MESH/D000187	0.6
http://purl.obolibrary.org/obo/DOID_8534	http://purl.bioontology.org/ontology/MESH/D005764	0.58
http://purl.obolibrary.org/obo/DOID_1962	http://purl.bioontology.org/ontology/MESH/D005184	0.71
http://purl.obolibrary.org/obo/DOID_11634	http://purl.bioontology.org/ontology/MESH/D009230	0.68
